   34785000.000000000        69570000.000000000        1.0947002349951556E-008  0.19039573837153242     
         112   3895920000.0000000        3861135000.0000000        0.0000000000000000                            NaN
         113   3930705000.0000000        3895920000.0000000        0.0000000000000000                            NaN
         114   3965490000.0000000        3930705000.0000000        0.0000000000000000                            NaN
         115   4000275000.0000000        3965490000.0000000        0.0000000000000000                            NaN
         116   4035060000.0000000        4000275000.0000000        0.0000000000000000                            NaN
         117   4069845000.0000000        4035060000.0000000        4.6818227567380135E-028                       NaN
         118   4104630000.0000000        4069845000.0000000        7.4281103176440189E-004                       NaN
         119   4139415000.0000000        4104630000.0000000        4.9357651092243295E-023                       NaN
         120   4174200000.0000000        4139415000.0000000        2.2108941365275453E-042                       NaN
         121   4208985000.0000000        4174200000.0000000        0.0000000000000000                            NaN
         122   4243770000.0000000        4208985000.0000000        6.4186520663778514E-057                       NaN
         123   4278555000.0000000        4243770000.0000000        4.1709407917678887E-028                       NaN
         124   4313340000.0000000        4278555000.0000000        6.6023467308744862E-004                       NaN
         125   4348125000.0000000        4313340000.0000000        2.8120596663438971E-023                       NaN
         126   4382910000.0000000        4348125000.0000000        3.2604253656576367E-047                       NaN
         127   4417695000.0000000        4382910000.0000000        1.8763437239473463E-018                       NaN
         128   4452480000.0000000        4417695000.0000000        2.0306545851731982E-047                       NaN
         129   4487265000.0000000        4452480000.0000000        5.5196182509137190E-057                       NaN
         130   4522050000.0000000        4487265000.0000000        0.0000000000000000                            NaN
         131   4556835000.0000000        4522050000.0000000        1.8439952671332529E-047                       NaN
         132   4591620000.0000000        4556835000.0000000        9.0459907423841517E-038                       NaN
         133   4626405000.0000000        4591620000.0000000        1.5350619181730910E-018                       NaN
         134   4661190000.0000000        4626405000.0000000        1.7617426873396933E-047                       NaN
         135   4695975000.0000000        4661190000.0000000        5.5768080777921354E-057                       NaN
         136   4730760000.0000000        4695975000.0000000        0.0000000000000000                            NaN
         137   4765545000.0000000        4730760000.0000000        1.1499258009550755E-042                       NaN
         138   4800330000.0000000        4765545000.0000000        4.7891464165039423E+208                       NaN
         139   4835115000.0000000        4800330000.0000000        1.6618081892777747E-047                       NaN
         140   4869900000.0000000        4835115000.0000000        4.6651460753006279E-057                       NaN
         141   4904685000.0000000        4869900000.0000000        1.5927475340021247E-014                       NaN
         142   4939470000.0000000        4904685000.0000000        1.8522245479779645E-023                       NaN
         143   4974255000.0000000        4939470000.0000000        1.3538777899249762E-047                       NaN
         144   5009040000.0000000        4974255000.0000000        3.5612305650276022E+208                       NaN
         145   5043825000.0000000        5009040000.0000000        4.6907548494769149E-004                       NaN
         146   5078610000.0000000        5043825000.0000000        3.7459327785942426E-057                       NaN
         147   5113395000.0000000        5078610000.0000000        0.0000000000000000                            NaN
         148   5148180000.0000000        5113395000.0000000        1.1716761475587163E-047                       NaN
         149   5182965000.0000000        5148180000.0000000        2.7893690229517726E+208                       NaN
         150   5217750000.0000000        5182965000.0000000        4.6453169032032690E-009                       NaN
         151   5252535000.0000000        5217750000.0000000        2.7198173615269345E-057                       NaN
         152   5287320000.0000000        5252535000.0000000        6.2653584565357390E-034                       NaN
         153   5322105000.0000000        5287320000.0000000        8.7764877688774862E-019                       NaN
         154   5356890000.0000000        5322105000.0000000        3.9994254433771769E-061                       NaN
         155   5391675000.0000000        5356890000.0000000        3.7347939571738238E-029                       NaN
         156   5426460000.0000000        5391675000.0000000        2.4694851724087685E-057                       NaN
         157   5461245000.0000000        5426460000.0000000        0.0000000000000000                            NaN
         158   5496030000.0000000        5461245000.0000000        2.1783855274239145E-057                       NaN
         159   5530815000.0000000        5496030000.0000000        2.1077917571122321E-057                       NaN
         160   5565600000.0000000        5530815000.0000000        2.0388529765990133E-057                       NaN
         161   5600385000.0000000        5565600000.0000000        2.3403638261493956E-057                       NaN
         162   5635170000.0000000        5600385000.0000000        0.0000000000000000                            NaN
         163   5669955000.0000000        5635170000.0000000        8.6779055461654763E-019                       NaN
         164   5704740000.0000000        5669955000.0000000        0.0000000000000000                            NaN
         165   5739525000.0000000        5704740000.0000000        6.7685184707493052E-048                       NaN
         166   5774310000.0000000        5739525000.0000000        0.0000000000000000                            NaN
         167   5809095000.0000000        5774310000.0000000        0.0000000000000000                            NaN
         168   5843880000.0000000        5809095000.0000000        0.0000000000000000                            NaN
         169   5878665000.0000000        5843880000.0000000        0.0000000000000000                            NaN
         170   5913450000.0000000        5878665000.0000000        0.0000000000000000                            NaN
         171   5948235000.0000000        5913450000.0000000        0.0000000000000000                            NaN
         172   5983019999.9999990        5948235000.0000000        0.0000000000000000                            NaN
         173   6017805000.0000000        5983019999.9999990        0.0000000000000000                            NaN
         174   6052590000.0000000        6017805000.0000000        0.0000000000000000                            NaN
         175   6087375000.0000000        6052590000.0000000        0.0000000000000000                            NaN
         176   6122160000.0000000        6087375000.0000000        0.0000000000000000                            NaN
         177   6156945000.0000000        6122160000.0000000        0.0000000000000000                            NaN
         178   6191730000.0000000        6156945000.0000000        0.0000000000000000                            NaN
         179   6226515000.0000000        6191730000.0000000        0.0000000000000000                            NaN
         180   6261300000.0000000        6226515000.0000000        0.0000000000000000                            NaN
         181   6296085000.0000000        6261300000.0000000        2.9481268271462429E+021                       NaN
         182   6330870000.0000000        6296085000.0000000        5.6693291451654865E+021                       NaN
         183   6365655000.0000000        6330870000.0000000        1.0899238568908774E+022                       NaN
         184   6400440000.0000000        6365655000.0000000        2.0948712246914522E+022                       NaN
         185   6435225000.0000000        6400440000.0000000        4.2773571693376526E+022                       NaN
         186   6470010000.0000000        6435225000.0000000        7.0085319262524402E+022                       NaN
         187   6504795000.0000000        6470010000.0000000        1.0444193848930753E+023                       NaN
         188   6539580000.0000000        6504795000.0000000        1.5151279555246133E+023                       NaN
         189   6574365000.0000000        6539580000.0000000        2.0531966926185408E+023                       NaN
         190   6609150000.0000000        6574365000.0000000        2.7091838358506849E+023                       NaN
         191   6643935000.0000000        6609150000.0000000        3.4656578244332159E+023                       NaN
         192   6678720000.0000000        6643935000.0000000        4.3062214321682450E+023                       NaN
         193   6713505000.0000000        6678720000.0000000        5.2529324558524349E+023                       NaN
         194   6748290000.0000000        6713505000.0000000        6.2872728350018698E+023                       NaN
         195   6783075000.0000000        6748290000.0000000        7.4079082669222260E+023                       NaN
         196   6817860000.0000000        6783075000.0000000        8.6149454148932853E+023                       NaN
         197   6852645000.0000000        6817860000.0000000        9.8897932590107681E+023                       NaN
         198   6887430000.0000000        6852645000.0000000        1.1243982823288211E+024                       NaN
         199   6922215000.0000000        6887430000.0000000        1.2662811227429715E+024                       NaN
         200   6957000000.0000000        6922215000.0000000        1.4124764020428406E+024                       NaN
         201   6991785000.0000000        6957000000.0000000        1.5654536559059597E+024                       NaN
         202   7026570000.0000000        6991785000.0000000        1.7224947975842530E+024                       NaN
         203   7061355000.0000010        7026570000.0000000        1.8812098400013809E+024                       NaN
         204   7096140000.0000000        7061355000.0000010        2.0439327860817701E+024                       NaN
         205   7130925000.0000000        7096140000.0000000        2.2095485686460523E+024                       NaN
         206   7165710000.0000000        7130925000.0000000        2.3746377689994594E+024                       NaN
         207   7200495000.0000000        7165710000.0000000        2.5409297385888086E+024                       NaN
         208   7235280000.0000000        7200495000.0000000        2.7078733710569455E+024                       NaN
         209   7270065000.0000000        7235280000.0000000        2.8730917950402942E+024                       NaN
         210   7304850000.0000000        7270065000.0000000        3.0379060184239753E+024                       NaN
         211   7339635000.0000000        7304850000.0000000        3.1997646967054458E+024                       NaN
         212   7374420000.0000000        7339635000.0000000        3.3596816752479309E+024                       NaN
         213   7409205000.0000000        7374420000.0000000        3.5157050213247114E+024                       NaN
         214   7443990000.0000000        7409205000.0000000        3.6687442973543699E+024                       NaN
         215   7478775000.0000000        7443990000.0000000        3.8182732836268938E+024                       NaN
         216   7513560000.0000000        7478775000.0000000        3.9618857918766161E+024                       NaN
         217   7548345000.0000000        7513560000.0000000        4.1020448612007519E+024                       NaN
         218   7583130000.0000000        7548345000.0000000        4.2363804856504411E+024                       NaN
         219   7617915000.0000000        7583130000.0000000        4.3646300043287912E+024                       NaN
         220   7652700000.0000000        7617915000.0000000        4.4875581239094467E+024                       NaN
         221   7687485000.0000000        7652700000.0000000        4.6047477122436508E+024                       NaN
         222   7722270000.0000000        7687485000.0000000        4.7152986226544853E+024                       NaN
         223   7757055000.0000000        7722270000.0000000        4.8191561556439288E+024                       NaN
         224   7791840000.0000000        7757055000.0000000        4.9163579121658317E+024                       NaN
         225   7826625000.0000000        7791840000.0000000        5.0071132709914367E+024                       NaN
         226   7861410000.0000000        7826625000.0000000        5.0912634492841711E+024                       NaN
         227   7896195000.0000000        7861410000.0000000        5.1675843483033139E+024                       NaN
         228   7930980000.0000000        7896195000.0000000        5.2376511987119827E+024                       NaN
         229   7965765000.0000000        7930980000.0000000        5.2997877193726333E+024                       NaN
         230   8000550000.0000000        7965765000.0000000        5.3566492976429490E+024                       NaN
         231   8035335000.0000000        8000550000.0000000        5.4052163998071622E+024                       NaN
         232   8070120000.0000000        8035335000.0000000        5.4478689709848595E+024                       NaN
         233   8104905000.0000000        8070120000.0000000        5.4834936944033319E+024                       NaN
         234   8139690000.0000000        8104905000.0000000        5.5121965379906248E+024                       NaN
         235   8174475000.0000000        8139690000.0000000        5.5345274961078268E+024                       NaN
         236   8209260000.0000000        8174475000.0000000        5.5505333551427714E+024                       NaN
         237   8244045000.0000000        8209260000.0000000        5.5600726488499555E+024                       NaN
         238   8278830000.0000000        8244045000.0000000        5.5639017605063227E+024                       NaN
         239   8313615000.0000000        8278830000.0000000        5.5618773050163638E+024                       NaN
         240   8348400000.0000000        8313615000.0000000        5.5550749457364433E+024                       NaN
         241   8383185000.0000000        8348400000.0000000        5.5403350564447542E+024                       NaN
         242   8417970000.0000000        8383185000.0000000        5.5224437712733564E+024                       NaN
         243   8452755000.0000000        8417970000.0000000        5.4981486313941808E+024                       NaN
         244   8487540000.0000000        8452755000.0000000        5.4697088003707873E+024                       NaN
         245   8522325000.0000000        8487540000.0000000        5.4356527958174957E+024                       NaN
         246   8557110000.0000000        8522325000.0000000        5.3976794307161917E+024                       NaN
         247   8591895000.0000000        8557110000.0000000        5.3565488984989569E+024                       NaN
         248   8626680000.0000000        8591895000.0000000        5.3097197423715701E+024                       NaN
         249   8661465000.0000000        8626680000.0000000        5.2599277986587958E+024                       NaN
         250   8696250000.0000000        8661465000.0000000        5.2060985599628461E+024                       NaN
         251   8731035000.0000000        8696250000.0000000        5.1496414226979581E+024                       NaN
         252   8765820000.0000000        8731035000.0000000        5.0893051940589405E+024                       NaN
         253   8800605000.0000000        8765820000.0000000        5.0264669962824562E+024                       NaN
         254   8835390000.0000000        8800605000.0000000        4.9595605404658816E+024                       NaN
         255   8870175000.0000000        8835390000.0000000        4.8916768370905074E+024                       NaN
         256   8904960000.0000000        8870175000.0000000        4.8208399034139917E+024                       NaN
         257   8939745000.0000000        8904960000.0000000        4.7484061191320136E+024                       NaN
         258   8974530000.0000000        8939745000.0000000        4.6733010847245442E+024                       NaN
         259   9009315000.0000000        8974530000.0000000        4.5967298711306272E+024                       NaN
         260   9044100000.0000000        9009315000.0000000        4.5179951602506459E+024                       NaN
         261   9078885000.0000000        9044100000.0000000        4.4389279339506182E+024                       NaN
         262   9113670000.0000000        9078885000.0000000        4.3582174856818334E+024                       NaN
         263   9148455000.0000000        9113670000.0000000        4.2773218156592372E+024                       NaN
         264   9183240000.0000000        9148455000.0000000        4.1946551292540284E+024                       NaN
         265   9218025000.0000000        9183240000.0000000        4.1122061374490612E+024                       NaN
         266   9252810000.0000000        9218025000.0000000        4.0279708139528781E+024                       NaN
         267   9287595000.0000000        9252810000.0000000        3.9440197522060123E+024                       NaN
         268   9322380000.0000000        9287595000.0000000        3.8597708688158287E+024                       NaN
         269   9357165000.0000000        9322380000.0000000        3.7753190130775669E+024                       NaN
         270   9391950000.0000000        9357165000.0000000        3.6910218568755495E+024                       NaN
         271   9426735000.0000000        9391950000.0000000        3.6069563879438069E+024                       NaN
         272   9461520000.0000000        9426735000.0000000        3.5224198550585345E+024                       NaN
         273   9496305000.0000000        9461520000.0000000        3.4390251405253964E+024                       NaN
         274   9531090000.0000000        9496305000.0000000        3.3553339926621574E+024                       NaN
         275   9565875000.0000000        9531090000.0000000        3.2722390740871070E+024                       NaN
         276   9600660000.0000000        9565875000.0000000        3.1906556095685242E+024                       NaN
         277   9635445000.0000000        9600660000.0000000        3.1089105629629781E+024                       NaN
         278   9670230000.0000000        9635445000.0000000        3.0280646890133270E+024                       NaN
         279   9705015000.0000000        9670230000.0000000        2.9484171361982638E+024                       NaN
         280   9739800000.0000000        9705015000.0000000        2.8694113382339151E+024                       NaN
         281   9774585000.0000019        9739800000.0000000        2.7910033162893380E+024                       NaN
         282   9809370000.0000000        9774585000.0000019        2.7142792414779462E+024                       NaN
         283   9844155000.0000000        9809370000.0000000        2.6386878519702668E+024                       NaN
         284   9878940000.0000000        9844155000.0000000        2.5636262824134456E+024                       NaN
         285   9913725000.0000000        9878940000.0000000        2.4904775169832333E+024                       NaN
         286   9948510000.0000000        9913725000.0000000        2.4178753025535900E+024                       NaN
         287   9983295000.0000000        9948510000.0000000        2.3467888585028348E+024                       NaN
         288   10018080000.000000        9983295000.0000000        2.2766992289811830E+024                       NaN
         289   10052865000.000000        10018080000.000000        2.2078591846105994E+024                       NaN
         290   10087650000.000000        10052865000.000000        2.1409957687208958E+024                       NaN
         291   10122435000.000000        10087650000.000000        2.0748794454235424E+024                       NaN
         292   10157220000.000000        10122435000.000000        2.0103487535261709E+024                       NaN
         293   10192005000.000000        10157220000.000000        1.9470567829561615E+024                       NaN
         294   10226790000.000000        10192005000.000000        1.8855776491268851E+024                       NaN
         295   10261575000.000000        10226790000.000000        1.8251001559155266E+024                       NaN
         296   10296360000.000000        10261575000.000000        1.7657683580848042E+024                       NaN
         297   10331145000.000000        10296360000.000000        1.7082206731799012E+024                       NaN
         298   10365930000.000000        10331145000.000000        1.6517177614713841E+024                       NaN
         299   10400715000.000000        10365930000.000000        1.5968758381884825E+024                       NaN
         300   10435500000.000000        10400715000.000000        1.5433611988564167E+024                       NaN
         301   10470285000.000000        10435500000.000000        1.4911194061619871E+024                       NaN
         302   10505070000.000000        10470285000.000000        1.4402959374265957E+024                       NaN
         303   10539855000.000000        10505070000.000000        1.3908174206772341E+024                       NaN
         304   10574640000.000000        10539855000.000000        1.3424827377896364E+024                       NaN
         305   10609425000.000000        10574640000.000000        1.2955426790483018E+024                       NaN
         306   10644210000.000000        10609425000.000000        1.2498565197636033E+024                       NaN
         307   10678995000.000000        10644210000.000000        1.2058099727648538E+024                       NaN
         308   10713780000.000000        10678995000.000000        1.1626642471373316E+024                       NaN
         309   10748565000.000000        10713780000.000000        1.1209493374744283E+024                       NaN
         310   10783350000.000000        10748565000.000000        1.0803745042638149E+024                       NaN
         311   10818135000.000000        10783350000.000000        1.0408732360234609E+024                       NaN
         312   10852920000.000000        10818135000.000000        1.0026896214284489E+024                       NaN
         313   10887705000.000000        10852920000.000000        9.6570026964466367E+023                       NaN
         314   10922490000.000000        10887705000.000000        9.2982721386732335E+023                       NaN
         315   10957275000.000000        10922490000.000000        8.9527091290793998E+023                       NaN
         316   10992060000.000000        10957275000.000000        8.6157869322797986E+023                       NaN
         317   11026845000.000000        10992060000.000000        8.2895572400372117E+023                       NaN
         318   11061630000.000000        11026845000.000000        7.9749201060711973E+023                       NaN
         319   11096415000.000000        11061630000.000000        7.6692189885463524E+023                       NaN
         320   11131200000.000000        11096415000.000000        7.3748721685969526E+023                       NaN
         321   11165985000.000000        11131200000.000000        7.0888234259175089E+023                       NaN
         322   11200770000.000000        11165985000.000000        6.8135759145324152E+023                       NaN
         323   11235555000.000000        11200770000.000000        6.5479923969007717E+023                       NaN
         324   11270340000.000000        11235555000.000000        6.2907864839340602E+023                       NaN
         325   11305125000.000000        11270340000.000000        6.0427683138570730E+023                       NaN
         326   11339910000.000000        11305125000.000000        5.8026838311129307E+023                       NaN
         327   11374695000.000000        11339910000.000000        5.5715666913729283E+023                       NaN
         328   11409480000.000000        11374695000.000000        5.3479932540269333E+023                       NaN
         329   11444265000.000000        11409480000.000000        5.1336890779919131E+023                       NaN
         330   11479050000.000000        11444265000.000000        4.9257151906762812E+023                       NaN
         331   11513835000.000000        11479050000.000000        4.7263940497751451E+023                       NaN
         332   11548620000.000000        11513835000.000000        4.5331323496337956E+023                       NaN
         333   11583405000.000000        11548620000.000000        4.3479503039677971E+023                       NaN
         334   11618190000.000000        11583405000.000000        4.1694391631714818E+023                       NaN
         335   11652975000.000000        11618190000.000000        3.9975561931522706E+023                       NaN
         336   11687760000.000000        11652975000.000000        3.8318630028659430E+023                       NaN
         337   11722545000.000000        11687760000.000000        3.6724153873969501E+023                       NaN
         338   11757330000.000000        11722545000.000000        3.5190597895264253E+023                       NaN
         339   11792115000.000000        11757330000.000000        3.3713830856441864E+023                       NaN
         340   11826900000.000000        11792115000.000000        3.2294210058964746E+023                       NaN
         341   11861685000.000000        11826900000.000000        3.0933829557838852E+023                       NaN
         342   11896470000.000000        11861685000.000000        2.9620731324832092E+023                       NaN
         343   11931255000.000000        11896470000.000000        2.8362854827069889E+023                       NaN
         344   11966039999.999998        11931255000.000000        2.7148925776209922E+023                       NaN
         345   12000825000.000000        11966039999.999998        2.5988468966341314E+023                       NaN
         346   12035610000.000000        12000825000.000000        2.4873785425832648E+023                       NaN
         347   12070395000.000000        12035610000.000000        2.3795971975149376E+023                       NaN
         348   12105180000.000000        12070395000.000000        2.2766962061884575E+023                       NaN
         349   12139965000.000000        12105180000.000000        2.1779575101753351E+023                       NaN
         350   12174750000.000000        12139965000.000000        2.0831628884578495E+023                       NaN
         351   12209535000.000000        12174750000.000000        1.9925629262407340E+023                       NaN
         352   12244320000.000000        12209535000.000000        1.9051677661913564E+023                       NaN
         353   12279105000.000000        12244320000.000000        1.8214515900312813E+023                       NaN
         354   12313890000.000000        12279105000.000000        1.7414372314959361E+023                       NaN
         355   12348675000.000000        12313890000.000000        1.6643045937605738E+023                       NaN
         356   12383460000.000000        12348675000.000000        1.5907594054627587E+023                       NaN
         357   12418245000.000000        12383460000.000000        1.5198654135141508E+023                       NaN
         358   12453030000.000000        12418245000.000000        1.4523041615457930E+023                       NaN
         359   12487815000.000000        12453030000.000000        1.3875147478531824E+023                       NaN
         360   12522600000.000000        12487815000.000000        1.3254045073299029E+023                       NaN
         361   12557385000.000000        12522600000.000000        1.2659364475086072E+023                       NaN
         362   12592170000.000000        12557385000.000000        1.2090264064753038E+023                       NaN
         363   12626955000.000000        12592170000.000000        1.1544356797341165E+023                       NaN
         364   12661740000.000000        12626955000.000000        1.1021781503472561E+023                       NaN
         365   12696525000.000000        12661740000.000000        1.0521933060787519E+023                       NaN
         366   12731310000.000000        12696525000.000000        1.0042924858561328E+023                       NaN
         367   12766095000.000000        12731310000.000000        9.5869413970615632E+022                       NaN
         368   12800880000.000000        12766095000.000000        9.1483933731428971E+022                       NaN
         369   12835665000.000000        12800880000.000000        8.7309194618252397E+022                       NaN
         370   12870450000.000000        12835665000.000000        8.3295411726613511E+022                       NaN
         371   12905235000.000000        12870450000.000000        7.9474607530771636E+022                       NaN
         372   12940020000.000000        12905235000.000000        7.5820951929955805E+022                       NaN
         373   12974805000.000000        12940020000.000000        7.2325521315277989E+022                       NaN
         374   13009590000.000000        12974805000.000000        6.8985149871870890E+022                       NaN
         375   13044375000.000000        13009590000.000000        6.5789449218482999E+022                       NaN
         376   13079160000.000000        13044375000.000000        6.2734599723072719E+022                       NaN
         377   13113945000.000000        13079160000.000000        5.9816511049326309E+022                       NaN
         378   13148730000.000000        13113945000.000000        5.7027736050169993E+022                       NaN
         379   13183515000.000000        13148730000.000000        5.4362951048904200E+022                       NaN
         380   13218300000.000000        13183515000.000000        5.1829769264927164E+022                       NaN
         381   13253085000.000000        13218300000.000000        4.9396570375526594E+022                       NaN
